owner_obf,混淆的,Searge,Spigot,Mojang,Yarn,Intermediary,kind,type,side,desc
ant,h,field_177825_h,mainNoiseScaleX,,,,field,,2,
ant,i,field_177827_i,mainNoiseScaleY,,,,field,,2,
ant,j,field_177821_j,mainNoiseScaleZ,,,,field,,2,
ant,k,field_177823_k,baseSize,,,,field,,2,
ant,l,field_177817_l,stretchY,,,,field,,2,
ant,m,field_177819_m,biomeDepthWeight,,,,field,,2,
ant,n,field_177813_n,biomeDepthOffSet,,,,field,,2,
ant,o,field_177815_o,biomeScaleWeight,,,,field,,2,
ant,p,field_177843_p,biomeScaleOffset,,,,field,,2,
ant,q,field_177841_q,seaLevel,,,,field,,2,
ant,r,field_177839_r,useCaves,,,,field,,2,
ant,s,field_177837_s,useDungeons,,,,field,,2,
ant,t,field_177835_t,dungeonChance,,,,field,,2,
ant,u,field_177833_u,useStrongholds,,,,field,,2,
ant,v,field_177831_v,useVillages,,,,field,,2,
ant,w,field_177829_w,useMineShafts,,,,field,,2,
ant,x,field_177854_x,useTemples,,,,field,,2,
ant,y,field_177852_y,useMonuments,,,,field,,2,
ant,z,field_177850_z,useRavines,,,,field,,2,
ant$a,A,field_177870_A,useRavines,,,,field,,2,
ant$a,B,field_177871_B,useWaterLakes,,,,field,,2,
ant$a,C,field_177872_C,waterLakeChance,,,,field,,2,
ant$a,D,field_177866_D,useLavaLakes,,,,field,,2,
ant$a,E,field_177867_E,lavaLakeChance,,,,field,,2,
ant$a,F,field_177868_F,useLavaOceans,,,,field,,2,
ant$a,G,field_177869_G,fixedBiome,,,,field,,2,
ant$a,H,field_177877_H,biomeSize,,,,field,,2,
ant$a,I,field_177878_I,riverSize,,,,field,,2,
ant$a,J,field_177879_J,dirtSize,,,,field,,2,
ant$a,K,field_177880_K,dirtCount,,,,field,,2,
ant$a,L,field_177873_L,dirtMinHeight,,,,field,,2,
ant$a,M,field_177874_M,dirtMaxHeight,,,,field,,2,
ant$a,N,field_177875_N,gravelSize,,,,field,,2,
ant$a,O,field_177876_O,gravelCount,,,,field,,2,
ant$a,P,field_177886_P,gravelMinHeight,,,,field,,2,
ant$a,Q,field_177885_Q,gravelMaxHeight,,,,field,,2,
ant$a,R,field_177888_R,graniteSize,,,,field,,2,
ant$a,S,field_177887_S,graniteCount,,,,field,,2,
ant$a,T,field_177882_T,graniteMinHeight,,,,field,,2,
ant$a,U,field_177881_U,graniteMaxHeight,,,,field,,2,
ant$a,V,field_177884_V,dioriteSize,,,,field,,2,
ant$a,W,field_177883_W,dioriteCount,,,,field,,2,
ant$a,X,field_177891_X,dioriteMinHeight,,,,field,,2,
ant$a,Y,field_177890_Y,dioriteMaxHeight,,,,field,,2,
ant$a,Z,field_177892_Z,andesiteSize,,,,field,,2,
ant$a,a,field_177901_a,JSON_ADAPTER,,,,field,,2,
ant$a,aA,field_177889_aA,lapisSpread,,,,field,,2,
ant$a,aa,field_177936_aa,andesiteCount,,,,field,,2,
ant$a,ab,field_177937_ab,andesiteMinHeight,,,,field,,2,
ant$a,ac,field_177934_ac,andesiteMaxHeight,,,,field,,2,
ant$a,ad,field_177935_ad,coalSize,,,,field,,2,
ant$a,ae,field_177941_ae,coalCount,,,,field,,2,
ant$a,af,field_177943_af,coalMinHeight,,,,field,,2,
ant$a,ag,field_177938_ag,coalMaxHeight,,,,field,,2,
ant$a,ah,field_177939_ah,ironSize,,,,field,,2,
ant$a,ai,field_177922_ai,ironCount,,,,field,,2,
ant$a,aj,field_177924_aj,ironMinHeight,,,,field,,2,
ant$a,ak,field_177918_ak,ironMaxHeight,,,,field,,2,
ant$a,al,field_177920_al,goldSize,,,,field,,2,
ant$a,am,field_177930_am,goldCount,,,,field,,2,
ant$a,an,field_177932_an,goldMinHeight,,,,field,,2,
ant$a,ao,field_177926_ao,goldMaxHeight,,,,field,,2,
ant$a,ap,field_177928_ap,redstoneSize,,,,field,,2,
ant$a,aq,field_177908_aq,redstoneCount,,,,field,,2,
ant$a,ar,field_177906_ar,redstoneMinHeight,,,,field,,2,
ant$a,as,field_177904_as,redstoneMaxHeight,,,,field,,2,
ant$a,at,field_177902_at,diamondSize,,,,field,,2,
ant$a,au,field_177916_au,diamondCount,,,,field,,2,
ant$a,av,field_177914_av,diamondMinHeight,,,,field,,2,
ant$a,aw,field_177912_aw,diamondMaxHeight,,,,field,,2,
ant$a,ax,field_177910_ax,lapisSize,,,,field,,2,
ant$a,ay,field_177897_ay,lapisCount,,,,field,,2,
ant$a,az,field_177895_az,lapisCenterHeight,,,,field,,2,
ant$a,b,field_177899_b,coordinateScale,,,,field,,2,
ant$a,c,field_177900_c,heightScale,,,,field,,2,
ant$a,d,field_177896_d,upperLimitScale,,,,field,,2,
ant$a,e,field_177898_e,lowerLimitScale,,,,field,,2,
ant$a,f,field_177893_f,depthNoiseScaleX,,,,field,,2,
ant$a,g,field_177894_g,depthNoiseScaleZ,,,,field,,2,
ant$a,h,field_177915_h,depthNoiseScaleExponent,,,,field,,2,
ant$a,i,field_177917_i,mainNoiseScaleX,,,,field,,2,
ant$a,j,field_177911_j,mainNoiseScaleY,,,,field,,2,
ant$a,k,field_177913_k,mainNoiseScaleZ,,,,field,,2,
ant$a,l,field_177907_l,baseSize,,,,field,,2,
ant$a,m,field_177909_m,stretchY,,,,field,,2,
ant$a,n,field_177903_n,biomeDepthWeight,,,,field,,2,
ant$a,o,field_177905_o,biomeDepthOffset,,,,field,,2,
ant$a,p,field_177933_p,biomeScaleWeight,,,,field,,2,
ant$a,q,field_177931_q,biomeScaleOffset,,,,field,,2,
ant$a,r,field_177929_r,seaLevel,,,,field,,2,
ant$a,s,field_177927_s,useCaves,,,,field,,2,
ant$a,t,field_177925_t,useDungeons,,,,field,,2,
ant$a,u,field_177923_u,dungeonChance,,,,field,,2,
ant$a,v,field_177921_v,useStrongholds,,,,field,,2,
ant$a,w,field_177919_w,useVillages,,,,field,,2,
ant$a,x,field_177944_x,useMineShafts,,,,field,,2,
ant$a,y,field_177942_y,useTemples,,,,field,,2,
ant$a,z,field_177940_z,useMonuments,,,,field,,2,
anu,a,field_177464_a,,,,,field,,,
anu,b,field_177462_b,,,,,field,,,
anu,c,field_181039_c,,,,,field,,,
anu,d,field_177463_c,world,,,,field,,2,
anv,a,field_73163_a,worldObj,,,,field,,2,
anv,b,field_73161_b,random,,,,field,,2,
anv,c,field_82700_c,cachedBlockIDs,,,,field,,2,
anv,d,field_82699_e,flatWorldGenInfo,,,,field,,2,
anv,e,field_82696_f,structureGenerators,,,,field,,2,
anv,f,field_82697_g,hasDecoration,,,,field,,2,
anv,g,field_82702_h,hasDungeons,,,,field,,2,
anv,h,field_82703_i,waterLakeGenerator,,,,field,,2,
anv,i,field_82701_j,lavaLakeGenerator,,,,field,,2,
anw,A,field_177465_A,,,,,field,,,
anw,B,field_73172_c,genNetherBridge,,,,field,,2,
anw,C,field_73182_t,netherCaveGenerator,,,,field,,2,
anw,a,field_73173_a,netherNoiseGen6,,,,field,,2,
anw,b,field_73171_b,netherNoiseGen7,,,,field,,2,
anw,c,field_73169_d,noiseData1,,,,field,,2,
anw,d,field_73170_e,noiseData2,,,,field,,2,
anw,e,field_73167_f,noiseData3,,,,field,,2,
anw,f,field_73168_g,noiseData4,,,,field,,2,
anw,g,field_73180_h,noiseData5,,,,field,,2,
anw,h,field_73175_o,worldObj,,,,field,,2,Is the world that the nether is getting generated.
anw,i,field_177466_i,,,,,field,,,
anw,j,field_73181_i,hellRNG,,,,field,,2,
anw,k,field_73185_q,slowsandNoise,,,,field,,2,Holds the noise used to determine whether slowsand can be generated at a location
anw,l,field_73184_r,gravelNoise,,,,field,,2,
anw,m,field_73183_s,netherrackExclusivityNoise,,,,field,,2,Holds the noise used to determine whether something other than netherrack can be generated at a location
anw,n,field_73186_p,noiseField,,,,field,,2,
anw,o,field_73178_j,netherNoiseGen1,,,,field,,2,A NoiseGeneratorOctaves used in generating nether terrain
anw,p,field_73179_k,netherNoiseGen2,,,,field,,2,
anw,q,field_73176_l,netherNoiseGen3,,,,field,,2,
anw,r,field_73177_m,slowsandGravelNoiseGen,,,,field,,2,Determines whether slowsand or gravel can be generated at a location
anw,s,field_73174_n,netherrackExculsivityNoiseGen,,,,field,,2,Determines whether something other than nettherack can be generated at a location
anw,t,field_177470_t,,,,,field,,,
anw,u,field_177469_u,,,,,field,,,
anw,v,field_177468_v,,,,,field,,,
anw,w,field_177467_w,,,,,field,,,
anw,x,field_177473_x,,,,,field,,,
anw,y,field_177472_y,,,,,field,,,
anw,z,field_177471_z,,,,,field,,,
any,a,field_75040_a,range,,,,field,,2,The number of Chunks to gen-check in any given direction.
any,b,field_75038_b,rand,,,,field,,2,The RNG used by the MapGen classes.
any,c,field_75039_c,worldObj,,,,field,,2,This world object.
aoa,A,field_177474_A,oceanMonumentGenerator,,,,field,,2,
aoa,B,field_73231_z,biomesForGeneration,,,,field,,2,The biomes that are used to generate the chunk
aoa,a,field_73214_a,noiseGen5,,,,field,,2,A NoiseGeneratorOctaves used in generating terrain
aoa,b,field_73212_b,noiseGen6,,,,field,,2,A NoiseGeneratorOctaves used in generating terrain
aoa,c,field_73213_c,mobSpawnerNoise,,,,field,,2,
aoa,d,field_147427_d,mainNoiseArray,,,,field,,2,
aoa,e,field_147428_e,lowerLimitNoiseArray,,,,field,,2,
aoa,f,field_147425_f,upperLimitNoiseArray,,,,field,,2,
aoa,g,field_147426_g,depthNoiseArray,,,,field,,2,
aoa,h,field_73220_k,rand,,,,field,,2,RNG.
aoa,i,field_147431_j,,,,,field,,,
aoa,j,field_147432_k,,,,,field,,,
aoa,k,field_147429_l,,,,,field,,,
aoa,l,field_147430_m,,,,,field,,,
aoa,m,field_73230_p,worldObj,,,,field,,2,Reference to the World object.
aoa,n,field_73229_q,mapFeaturesEnabled,,,,field,,2,are map structures going to be generated (e.g. strongholds)
aoa,o,field_177475_o,,,,,field,,,
aoa,p,field_147434_q,,,,,field,,,
aoa,q,field_147433_r,parabolicField,,,,field,,2,
aoa,r,field_177477_r,settings,,,,field,,2,
aoa,s,field_177476_s,oceanBlockTmpl,,,,field,,2,
aoa,t,field_73227_s,stoneNoise,,,,field,,2,
aoa,u,field_73226_t,caveGenerator,,,,field,,2,
aoa,v,field_73225_u,strongholdGenerator,,,,field,,2,Holds Stronghold Generator
aoa,w,field_73224_v,villageGenerator,,,,field,,2,Holds Village Generator
aoa,x,field_73223_w,mineshaftGenerator,,,,field,,2,Holds Mineshaft Generator
aoa,y,field_73233_x,scatteredFeatureGenerator,,,,field,,2,
aoa,z,field_73232_y,ravineGenerator,,,,field,,2,Holds ravine generator
aob,a,field_73196_a,noiseGen4,,,,field,,2,
aob,b,field_73194_b,noiseGen5,,,,field,,2,
aob,c,field_73195_c,noiseData1,,,,field,,2,
aob,d,field_73192_d,noiseData2,,,,field,,2,
aob,e,field_73193_e,noiseData3,,,,field,,2,
aob,f,field_73190_f,noiseData4,,,,field,,2,
aob,g,field_73191_g,noiseData5,,,,field,,2,
aob,h,field_73204_i,endRNG,,,,field,,2,
aob,i,field_73201_j,noiseGen1,,,,field,,2,
aob,j,field_73202_k,noiseGen2,,,,field,,2,
aob,k,field_73199_l,noiseGen3,,,,field,,2,
aob,l,field_73200_m,endWorld,,,,field,,2,
aob,m,field_73197_n,densities,,,,field,,2,
aob,n,field_73198_o,biomesForGeneration,,,,field,,2,The biomes that are used to generate the chunk
aoi,a,field_76504_e,heightLimit,,,,field,,2,
aoi,b,field_76501_f,height,,,,field,,2,
aoi,c,field_76502_g,heightAttenuation,,,,field,,2,
aoi,d,field_175944_d,branchSlope,,,,field,,2,
aoi,e,field_175945_e,scaleWidth,,,,field,,2,
aoi,f,field_76513_k,leafDensity,,,,field,,2,
aoi,g,field_175943_g,trunkSize,,,,field,,2,
aoi,h,field_175950_h,heightLimitLimit,,,,field,,2,
aoi,i,field_76508_n,leafDistanceLimit,,,,field,,2,Sets the distance limit for how far away the generator will populate leaves from the base leaf node.
aoi,j,field_175948_j,,,,,field,,,
aoi,k,field_175949_k,rand,,,,field,,2,
aoi,l,field_175946_l,world,,,,field,,2,
aoi,m,field_175947_m,basePos,,,,field,,2,
aoi$a,c,field_178000_b,,,,,field,,,
aoj,a,field_181629_a,,,,,field,,,
aoj,b,field_181630_b,,,,,field,,,
aoj,c,field_150531_a,useExtraRandomHeight,,,,field,,2,
aok,a,field_150545_a,,,,,field,,,
aok,b,field_150544_b,,,,,field,,,
aol,a,field_175909_a,chestItems,,,,field,,2,
aol,b,field_76545_b,itemsToGenerateInBonusChest,,,,field,,2,Value of this int will determine how much items gonna generate in Bonus Chest.
aom,a,field_175908_a,,,,,field,,,
aop,a,field_150546_a,,,,,field,,,
aop,b,field_76517_b,numberOfBlocks,,,,field,,2,The number of blocks to generate.
aor,a,field_175913_a,,,,,field,,,
aor,b,field_175911_b,,,,,field,,,
aor,c,field_175912_c,,,,,field,,,
aor,d,field_175910_d,,,,,field,,,
aos,a,field_150549_a,,,,,field,,,
aot,a,field_76488_a,doBlockNotify,,,,field,,2,"Sets wither or not the generator should notify blocks of blocks it changes. When the world is first generated, this is false, when saplings grow, this is true."
aou,a,field_150552_a,flower,,,,field,,2,
aou,b,field_175915_b,,,,,field,,,
